Plotting labels...
[34m[1mautoanchor: [39m[22mAnalyzing anchors... anchors/target = 3.37, Best Possible Recall (BPR) = 1.0000
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   208/299     1.59G   0.01652  0.009346         0   0.02586        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   209/299     1.59G   0.01653  0.009216         0   0.02575        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   210/299     1.59G   0.01692  0.009246         0   0.02617        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   211/299     1.59G   0.01624  0.009263         0    0.0255        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   212/299     1.59G   0.01638  0.009023         0   0.02541        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   213/299     1.59G   0.01631  0.009129         0   0.02543        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   214/299     1.59G   0.01608  0.008869         0   0.02495        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   215/299     1.59G   0.01666  0.008996         0   0.02565        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   216/299     1.59G   0.01643  0.009199         0   0.02563        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   217/299     1.59G   0.01679   0.00926         0   0.02605        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   218/299     1.59G   0.01601  0.009002         0   0.02501        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   219/299     1.59G   0.01618  0.009211         0   0.02539        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   220/299     1.59G   0.01643  0.009361         0   0.02579        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   221/299     1.59G   0.01602  0.009142         0   0.02516        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   222/299     1.59G   0.01564  0.009185         0   0.02482        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   223/299     1.59G   0.01607  0.009186         0   0.02526        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   224/299     1.59G   0.01617   0.00898         0   0.02515        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   225/299     1.59G   0.01556  0.008878         0   0.02444        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   226/299     1.59G   0.01583    0.0089         0   0.02473        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   227/299     1.59G   0.01585  0.009136         0   0.02498        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   228/299     1.59G   0.01561  0.008946         0   0.02456        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   229/299     1.59G    0.0163  0.008982         0   0.02528        23       640
[34m[1mval: [39m[22mScanning 'dataset/labels/val.cache' images and labels... 201 found, 0 missi
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   230/299     1.59G   0.01597  0.008961         0   0.02494        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   231/299     1.59G   0.01593  0.009035         0   0.02497        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   232/299     1.59G     0.016   0.00902         0   0.02502        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   233/299     1.59G   0.01569  0.008827         0   0.02452        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   234/299     1.59G   0.01584  0.008824         0   0.02466        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   235/299     1.59G   0.01562  0.008779         0    0.0244        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   236/299     1.59G   0.01545  0.008755         0   0.02421        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   237/299     1.59G   0.01532  0.008768         0   0.02409        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   238/299     1.59G   0.01531  0.008525         0   0.02383        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   239/299     1.59G   0.01489  0.008663         0   0.02356        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   240/299     1.59G   0.01534   0.00869         0   0.02403        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   241/299     1.59G   0.01539  0.008969         0   0.02436        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   242/299     1.59G   0.01531  0.008838         0   0.02415        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   243/299     1.59G   0.01543  0.008747         0   0.02417        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   244/299     1.59G   0.01549  0.008676         0   0.02416        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   245/299     1.59G   0.01521  0.008607         0   0.02382        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   246/299     1.59G   0.01505  0.008643         0    0.0237        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   247/299     1.59G   0.01513  0.008684         0   0.02381        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   248/299     1.59G   0.01462  0.008459         0   0.02308        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   249/299     1.59G   0.01519  0.008643         0   0.02383        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   250/299     1.59G   0.01543   0.00869         0   0.02412        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   251/299     1.59G   0.01497  0.008609         0   0.02358        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   252/299     1.59G   0.01506  0.008386         0   0.02345        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   253/299     1.59G   0.01504  0.008582         0   0.02362        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   254/299     1.59G   0.01491  0.008516         0   0.02343        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   255/299     1.59G   0.01427  0.008562         0   0.02283        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   256/299     1.59G    0.0151  0.008361         0   0.02346        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   257/299     1.59G   0.01481  0.008347         0   0.02316        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   258/299     1.59G   0.01516  0.008826         0   0.02399        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   259/299     1.59G   0.01504  0.008388         0   0.02342        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   260/299     1.59G   0.01448  0.008432         0   0.02292        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   261/299     1.59G   0.01444  0.008296         0   0.02273        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   262/299     1.59G   0.01453  0.008518         0   0.02304        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   263/299     1.59G   0.01442  0.008467         0   0.02289        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   264/299     1.59G    0.0147  0.008332         0   0.02304        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   265/299     1.59G   0.01502  0.008229         0   0.02325        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   266/299     1.59G   0.01495  0.008464         0   0.02342        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   267/299     1.59G   0.01452  0.008185         0    0.0227        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   268/299     1.59G   0.01437  0.008336         0    0.0227        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   269/299     1.59G   0.01458  0.008445         0   0.02302        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   270/299     1.59G   0.01453  0.008332         0   0.02287        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   271/299     1.59G   0.01508  0.008436         0   0.02352        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   272/299     1.59G   0.01488  0.008428         0   0.02331        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   273/299     1.59G   0.01466  0.008388         0   0.02305        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   274/299     1.59G   0.01459   0.00838         0   0.02297        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   275/299     1.59G   0.01419  0.008124         0   0.02231        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   276/299     1.59G   0.01421  0.008226         0   0.02244        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   277/299     1.59G   0.01414  0.008365         0    0.0225        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   278/299     1.59G   0.01463  0.008258         0   0.02289        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   279/299     1.59G   0.01447  0.008364         0   0.02283        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   280/299     1.59G   0.01449  0.008376         0   0.02287        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   281/299     1.59G   0.01409  0.008439         0   0.02253        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   282/299     1.59G   0.01439  0.008241         0   0.02263        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   283/299     1.59G   0.01444  0.008253         0    0.0227        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   284/299     1.59G   0.01439  0.008323         0   0.02271        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   285/299     1.59G   0.01415  0.008313         0   0.02246        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   286/299     1.59G   0.01437  0.008366         0   0.02274        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   287/299     1.59G   0.01387  0.008274         0   0.02214        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   288/299     1.59G   0.01373  0.008046         0   0.02178        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   289/299     1.59G   0.01389  0.008266         0   0.02215        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   290/299     1.59G   0.01399   0.00832         0   0.02231        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   291/299     1.59G   0.01424  0.008224         0   0.02246         7       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   292/299     1.59G   0.01387  0.008319         0   0.02219        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   293/299     1.59G     0.014  0.007932         0   0.02193        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   294/299     1.59G   0.01409  0.008179         0   0.02226        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   295/299     1.59G   0.01437  0.008215         0   0.02258        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   296/299     1.59G   0.01386   0.00793         0   0.02179        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   297/299     1.59G   0.01365  0.008043         0   0.02169        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   298/299     1.59G   0.01432  0.008372         0   0.02269        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   299/299     1.59G   0.01401  0.008057         0   0.02207        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
300 epochs completed in 15.658 hours.
